date,gdp,gdp_trend,agriculture_gdp,construction_gdp,production_gdp,services_gdp,production,cpih_inflation,cpih_inflation_trend,house_price_index,house_price_index_trend,household_spending,household_spending_trend,household_income,household_income_trend,unemployment,unemployment_trend,cci,cci_trend,bci,bci_trend,cli,cli_trend,undergraduate_students,postgraduate_students,total_students,total_students_trend,hpi_east,hpi_east_trend,hpi_east_midlands,hpi_east_midlands_trend,hpi_england,hpi_england_trend,hpi_london,hpi_london_trend,hpi_north_east,hpi_north_east_trend,hpi_north_west,hpi_north_west_trend,hpi_south_east,hpi_south_east_trend,hpi_south_west,hpi_south_west_trend,hpi_west_midlands,hpi_west_midlands_trend,hpi_yorkshire_and_the_humber,hpi_yorkshire_and_the_humber_trend,avg_house_price_east,avg_house_price_east_trend,avg_house_price_east_midlands,avg_house_price_east_midlands_trend,avg_house_price_england,avg_house_price_england_trend,avg_house_price_london,avg_house_price_london_trend,avg_house_price_north_east,avg_house_price_north_east_trend,avg_house_price_north_west,avg_house_price_north_west_trend,avg_house_price_south_east,avg_house_price_south_east_trend,avg_house_price_south_west,avg_house_price_south_west_trend,avg_house_price_west_midlands,avg_house_price_west_midlands_trend,avg_house_price_yorkshire_and_the_humber,avg_house_price_yorkshire_and_the_humber_trend,median_income_east,median_income_east_trend,median_income_east_midlands,median_income_east_midlands_trend,median_income_england,median_income_england_trend,median_income_london,median_income_london_trend,median_income_north_east,median_income_north_east_trend,median_income_north_west,median_income_north_west_trend,median_income_south_east,median_income_south_east_trend,median_income_south_west,median_income_south_west_trend,median_income_west_midlands,median_income_west_midlands_trend,median_income_yorkshire_and_the_humber,median_income_yorkshire_and_the_humber_trend,median_salary_all,median_salary_all_trend,median_salary_16-17,median_salary_16-17_trend,median_salary_18-21,median_salary_18-21_trend,median_salary_22-29,median_salary_22-29_trend,median_salary_30-39,median_salary_30-39_trend,median_salary_40-49,median_salary_40-49_trend,median_salary_50-59,median_salary_50-59_trend,median_salary_60+,median_salary_60+_trend,starts_rounded,start_year,is_september,lag
2018-08-01,98.4504,97.42148724910564,83.743,99.0713,98.7393,98.483,1.2,2.4,1.901961729123226,231897.7019,226979.8305051817,345379.0,341009.5187904617,217647.0,216415.6095690608,4.1,4.098171246452226,101.0631,100.5647049328778,102.4212,101.10766121596576,99.021,98.7782399817744,1853840.0,602710.0,2456545.0,2438471.4042287823,128.8,126.24911827067356,125.3,122.23332664615212,121.63,119.0168846788817,119.0,118.70030806122536,111.3,108.80265340551956,119.9,117.41358407809793,123.9,121.1626665905964,121.4,118.23228239539974,124.0,121.32013205025684,120.5,117.05944381237224,294035.0,288175.920666461,192610.0,187824.4615978109,231898.0,226922.21739261333,479550.0,478151.8500981182,130376.0,127462.72433484784,163092.0,159718.0371633469,328061.0,320889.8693105913,258465.0,251685.3341293124,196757.0,192500.0781591467,164088.0,159383.20264561442,30350.0,29941.64029545483,28044.0,27659.160005875296,30704.0,30538.706248385668,39013.0,39012.08573884071,27234.0,26940.3117047866,28175.0,28102.270345949168,32127.0,31765.48263322392,28721.0,28520.009004144085,28549.0,28413.739626493407,27879.0,27636.1183069602,29559.0,29650.92338435365,,,15706.0,16054.11312044379,24153.0,24272.53693561395,31029.0,31084.372290771345,33547.0,33678.12850728167,31098.0,31461.714466367837,27347.0,27448.59917716249,30300.0,2018,0,22900.0
2018-09-01,98.5964,97.39310701776888,83.6787,99.6656,98.3576,98.6901,0.4,2.2,1.8844343535961223,231454.2502,227445.0761624772,345379.0,340855.1176552795,217647.0,217068.0553349405,4.1,4.090799441938393,100.8785,100.51741153991485,102.1829,101.00706389781048,98.63905,98.68033461427308,1853840.0,602710.0,2456545.0,2444026.8953247825,128.2,126.42513096385888,126.3,122.60610534671704,121.39,119.26173940041932,118.3,118.6919752204244,111.2,108.91535603502044,119.9,117.76578558750865,123.5,121.2773996927823,121.6,118.48691505521242,124.9,121.67961424539556,119.1,117.36347292492,292574.0,288577.99841669225,194049.0,188397.5588743629,231454.0,227389.0618665185,476545.0,478118.24570593215,130223.0,127594.51586840148,163068.0,160196.91230146607,327054.0,321193.0406746252,258839.0,252225.98638700027,198120.0,193070.75447561636,162180.0,159796.73908538307,30350.0,30001.683520811053,28044.0,27731.65138424223,30704.0,30601.10072863824,39013.0,39092.950946562094,27234.0,26986.023512749904,28175.0,28167.69908615223,32127.0,31833.246268961168,28721.0,28575.53997022661,28549.0,28484.5975328601,27879.0,27696.749215010077,29559.0,29714.689270877974,,,15706.0,16117.22053704095,24153.0,24339.851281372157,31029.0,31151.00216559965,33547.0,33760.97071603688,31098.0,31515.20431890289,27347.0,27495.83193556792,72900.0,2018,1,66800.0
2018-10-01,98.495,97.35329628018344,83.9711,99.4315,97.6203,98.7087,0.8,2.2,1.8650073638059288,231211.2302,227910.275307678,347475.0,340647.3206960511,221209.0,217719.60098090637,4.0,4.085208908056909,100.6792,100.46959860507684,102.0447,100.9040367827432,98.26451,98.58470168631398,1853840.0,602710.0,2456545.0,2449807.5313549167,128.4,126.5939634921705,124.7,122.97681394938752,121.27,119.50694378952218,119.2,118.68433349350298,111.6,109.03343790769895,120.4,118.12264462454796,122.5,121.38899260322236,120.7,118.74096529251436,124.8,122.03670274983082,118.8,117.6721472647321,293045.0,288963.7180421386,191666.0,188967.43661888584,231211.0,227856.5776088164,480057.0,478087.4712429696,130759.0,127732.62141387643,163838.0,160682.1498755827,324475.0,321487.95996526926,256898.0,252765.367394382,197972.0,193637.67912081355,161750.0,160216.65039985825,30350.0,30060.76383885209,28044.0,27802.8696750132,30704.0,30663.111605403898,39013.0,39173.05541164378,27234.0,27031.54194207692,28175.0,28233.323859503776,32127.0,31900.3108998567,28721.0,28630.39597692221,28549.0,28555.6089106366,27879.0,27757.222519483363,29559.0,29778.63255268376,,,15706.0,16181.27765519061,24153.0,24407.235129578505,31029.0,31217.871544106376,33547.0,33843.78083599758,31098.0,31569.7371976761,27347.0,27543.18067513014,46700.0,2018,0,41600.0
2018-11-01,98.7516,97.30223947407688,85.757,99.2151,96.5255,99.2229,0.5,2.2,1.844053911884028,230224.3035,228378.3045017648,347475.0,340385.8032018384,221209.0,218370.08855594092,4.0,4.081408374326873,100.4187,100.42129746268482,102.2375,100.7993690291813,97.92789,98.49205163859966,1853840.0,602710.0,2456545.0,2455824.889637985,128.5,126.75774981878205,125.6,123.34691952471832,120.75,119.75404743342446,117.8,118.67920800536557,110.0,109.15822676110326,120.0,118.48543083940244,122.1,121.49957906882015,120.7,118.99612291395854,123.8,122.39261187243548,118.6,117.98675042372255,293428.0,289337.9451696577,192979.0,189536.34815733985,230224.0,228327.71961536328,474347.0,478066.9041178786,128894.0,127878.5978200488,163186.0,161175.47839932406,323266.0,321780.28809598915,256928.0,253307.07645138245,196446.0,194202.7754463644,161471.0,160644.69066170027,30350.0,30118.898972049064,28044.0,27872.74606079853,30704.0,30724.741057371983,39013.0,39252.3380389639,27234.0,27076.883716417688,28175.0,28299.11776502761,32127.0,31966.656339058165,28721.0,28684.6122938064,28549.0,28626.785111540405,27879.0,27817.53404651687,29559.0,29842.715893338864,,,15706.0,16246.189827594308,24153.0,24474.635701747557,31029.0,31284.91927903085,33547.0,33926.466105662315,31098.0,31625.29070846687,27347.0,27590.69586726339,34400.0,2018,0,35400.0
2018-12-01,98.4909,97.2402003221574,89.3833,97.4122,96.1355,99.0688,0.1,2.0,1.8219704133393155,229729.2591,228852.26953869656,347475.0,340070.7146060993,221209.0,219019.60242840328,3.9,4.079400652982097,100.1143,100.37255400271216,102.3286,100.69392900826556,97.66175,98.40307267629888,1853840.0,602710.0,2456545.0,2462091.015372552,127.4,126.91874932606906,124.7,123.71800880896213,120.49,120.00472235381932,117.5,118.67845969109064,109.9,109.29122856626005,119.7,118.85557203193736,121.3,121.61136998977074,120.5,119.25421377027486,125.1,122.74874781772468,119.1,118.30864431691197,290870.0,289705.8288484652,191694.0,190106.73421591983,229729.0,228805.6758280148,473252.0,478064.0585121376,128696.0,128034.21210087414,162769.0,161678.8455425761,321118.0,322075.8934135863,256577.0,253854.99984630223,198469.0,194768.26779840037,162130.0,161082.72042618055,30350.0,30176.126728717623,28044.0,27941.22846937002,30704.0,30785.994102703677,39013.0,39330.72661844148,27234.0,27122.07961900959,28175.0,28365.04985147952,32127.0,32032.27814201184,28721.0,28738.230482400795,28549.0,28698.13702833688,27879.0,27877.68807901688,29559.0,29906.886704150576,,,15706.0,16311.829401560864,24153.0,24541.982564176516,31029.0,31352.071107032967,33547.0,34008.91315374935,31098.0,31681.809697527016,27347.0,27638.414359723894,17700.0,2018,0,20300.0
2019-01-01,98.8571,97.1675431971696,91.4542,98.8936,97.3954,99.1762,0.7,1.8,1.7991780021590291,228314.4927,229335.40440680736,347518.0,339702.6966476254,221908.0,219668.4241132804,3.9,4.079182902897068,99.82938,100.32341393475298,101.9795,100.588684961343,97.4937,98.31841382668892,1853840.0,602710.0,2456545.0,2468618.0037648464,126.5,127.0793423860031,124.5,124.09182500229342,119.75,120.26070973577264,116.7,118.68388842964532,107.1,109.4340077506709,118.7,119.2346011804321,121.7,121.72661796216704,119.6,119.51718203699086,123.2,123.10661452550022,117.8,118.639233446097,288659.0,290072.8021593621,191237.0,190681.27459386544,228314.0,229293.76587476427,470067.0,478086.1902805503,125448.0,128201.3017843484,161409.0,162194.33859478036,322226.0,322380.7474392997,254632.0,254413.27532046597,195498.0,195336.5363025356,160341.0,161532.65763116354,30350.0,30232.50096585587,28044.0,28008.276721134087,30704.0,30846.874319208924,39013.0,39408.13231929835,27234.0,27167.171343943024,28175.0,28431.080548326023,32127.0,32097.18299914044,28721.0,28791.294631151,28549.0,28769.67015204752,27879.0,27937.69316835864,30378.0,29971.07269393358,8671.0,8516.283473710126,16844.0,16378.03121121662,25078.0,24609.18294734998,31842.0,31419.234992600443,34666.0,34090.98225716406,32091.0,31739.202393698022,27929.0,27686.356076943768,33300.0,2019,0,30100.0
2019-02-01,99.5299,97.08471932600244,93.5236,100.7943,97.992,99.7532,0.2,1.8,1.776110175496147,227738.4642,229831.00399648413,347518.0,339282.9052516936,221908.0,220316.9871670573,3.8,4.080739824567587,99.70022,100.27390503409568,101.3716,100.48471864857954,97.42766,98.23867263630557,1853840.0,602710.0,2456545.0,2475417.5648811404,127.0,127.24194279074128,124.3,124.47017949871947,119.44,120.52378446418676,115.7,118.697212262518,106.3,109.58817101763152,119.1,119.62410990399694,120.9,121.84755395918611,119.9,119.78705840256666,124.4,123.4678792169654,117.0,118.9799772683301,289832.0,290444.3790283684,190990.0,191262.75931720663,227738.0,229795.3735033393,466068.0,478140.22110719,124533.0,128381.75035596038,162066.0,162724.12055054895,320095.0,322700.7551739924,255243.0,254986.2296429864,197368.0,195910.21807967612,159284.0,161996.49294226174,30350.0,30288.087614994663,28044.0,28073.85777340901,30704.0,30907.37959066278,39013.0,39484.444246407846,27234.0,27212.208357557065,28175.0,28497.157087127307,32127.0,32161.38417877349,28721.0,28843.847631941357,28549.0,28841.379616955757,27879.0,27997.55795702304,30378.0,30035.17741270365,8671.0,8562.210564485686,16844.0,16444.588019201703,25078.0,24676.117069074484,31842.0,31486.296464727464,34666.0,34172.50161550947,32091.0,31797.33648348129,27929.0,27734.52070624681,27900.0,2019,0,26300.0
2019-03-01,99.5556,96.99229726587836,95.5323,98.8969,98.9933,99.7407,1.2,1.8,1.7532004875868303,227103.9623,230342.29230146745,347518.0,338813.0390729804,221908.0,220965.88067232235,3.8,4.084043675232315,99.69022,100.2240207681166,100.7469,100.38320841451883,97.42782,98.16438937989112,1853840.0,602710.0,2456545.0,2482500.570384666,125.6,127.40892410033068,124.0,124.85491203773344,119.11,120.7956859580102,115.2,118.72001146116732,106.4,109.75516298656588,118.1,120.0256526966603,119.7,121.9764071055354,118.9,120.06587930670982,122.9,123.83421559842589,118.1,119.33227696056328,286802.0,290825.9752007984,190586.0,191854.0170040156,227104.0,230313.81442217052,464162.0,478232.5157879165,124666.0,128577.25009968616,160670.0,163270.2998670916,317129.0,323041.81087217724,253051.0,255578.2047721904,195058.0,196491.96146348488,160771.0,162476.13427108558,30350.0,30342.96076732,28044.0,28137.94106429636,30704.0,30967.49787901256,39013.0,39559.52406489893,27234.0,27257.24476706969,28175.0,28563.208916072133,32127.0,32224.89701986557,28721.0,28895.92749508459,28549.0,28913.245233028887,27879.0,28057.28701157648,30378.0,30099.13266931732,8671.0,8610.092463336716,16844.0,16511.324947099925,25078.0,24742.69770389633,31842.0,31553.170411089304,34666.0,34253.339360176346,32091.0,31856.10408376755,27929.0,27782.924785229283,28500.0,2019,0,27600.0
2019-04-01,99.3054,96.89101537823322,97.7391,99.5431,97.3166,99.646,-3.0,2.0,1.7308841516828322,228749.3498,230872.3480002342,350422.0,338295.3686477419,223793.0,221615.8041986664,3.8,4.08904721630876,99.84548,100.17371476495352,100.1318,100.28539419268716,97.45639,98.09604801186596,1853840.0,602710.0,2456545.0,2489876.581343873,126.2,127.58264307323566,124.7,125.24785054080776,119.97,121.0780783733814,116.6,118.75365815731143,110.0,109.93619993168858,119.3,120.44074765592948,120.4,122.115340723564,118.8,120.3556890322944,123.2,124.20736210679736,118.9,119.69739620132718,287986.0,291222.9638956448,191571.0,192457.8573307453,228749.0,230852.26146652875,469537.0,478368.6007699013,128863.0,128789.22602517145,162254.0,163834.93929880208,318912.0,323409.6278331469,252921.0,256193.5604976797,195476.0,197084.5160224801,161839.0,162973.30116168,31016.0,30397.198813489063,29043.0,28200.49395844117,31791.0,31027.20302262293,40994.0,39633.20070071676,27833.0,27302.33619300737,29459.0,28629.143111329344,32980.0,32287.73447358108,29751.0,28947.563699807903,29628.0,28985.22650609417,28709.0,28116.87666539394,30378.0,30162.89407975521,8671.0,8659.608366439723,16844.0,16578.0948534382,25078.0,24808.865534898723,31842.0,31619.79642099565,34666.0,34333.3978932766,32091.0,31915.417704747302,27929.0,27831.59835699396,26400.0,2019,0,27000.0
2019-05-01,99.5938,96.78179003163724,99.1707,99.2544,98.5809,99.7992,1.0,1.9,1.709599631002045,229061.1192,231424.02488723348,350422.0,337732.7690234097,223793.0,222267.5227406333,3.9,4.095683483959203,100.0774,100.1229035832466,99.56333,100.19254117297096,97.48673,98.03408133599902,1853840.0,602710.0,2456545.0,2497553.356357045,126.5,127.7653308481915,124.9,125.65076356052342,120.14,121.37250880491396,115.1,118.79928003742828,110.0,110.13226512978451,120.5,120.8707791534301,120.2,122.26636005179434,118.6,120.65845089835378,124.2,124.58899230291232,119.1,120.07651309436352,288711.0,291640.4388891785,191927.0,193077.00191711224,229061.0,231413.66456790545,463628.0,478553.02538116433,128851.0,129018.83152747183,163986.0,164419.92102369448,318250.0,323809.50874432793,252527.0,256836.4811087244,197002.0,197690.53174452324,162208.0,163489.5947459878,31016.0,30450.880632994656,29043.0,28261.47729680349,31791.0,31086.4505613947,40994.0,39705.26512674648,27833.0,27347.536641676656,29459.0,28694.839790115257,32980.0,32349.902692680265,29751.0,28998.77357759577,29628.0,29057.257647171005,28709.0,28176.31087080789,30378.0,30226.436625784787,8671.0,8710.441699661256,16844.0,16644.773699177673,25078.0,24874.584530046508,31842.0,31686.13414136651,34666.0,34412.608273911006,32091.0,31975.20616882746,27929.0,27880.581608755736,24700.0,2019,0,25200.0
2019-06-01,100.0858,96.66570526025932,99.2825,99.4346,99.0847,100.3172,-0.7,1.9,1.689804077362938,230049.0452,232000.02932648375,350422.0,337128.95737459307,223793.0,222921.9524869201,3.8,4.103865441622571,100.1592,100.07148098755502,99.22225,100.10590387899332,97.49316,97.97887773536402,1853840.0,602710.0,2456545.0,2505536.3393293163,126.3,127.95912254705348,125.0,126.065381604285,120.66,121.68044739733456,116.8,118.85785522840152,110.6,110.344346288199,120.4,121.31705234220058,121.1,122.4313512078652,118.7,120.9760201899608,123.9,124.98070979190146,120.2,120.47075036867795,288342.0,292083.26916851103,192029.0,193714.11079551847,230049.0,232000.82759796828,470519.0,478789.725644117,129511.0,129267.22512483568,163809.0,165027.01743233157,320835.0,324246.44395788107,252692.0,257510.9236334494,196679.0,198312.546914974,163658.0,164026.53738503793,31016.0,30504.128077634166,29043.0,28320.910427707346,31791.0,31145.249076685453,40994.0,39775.602815824495,27833.0,27392.936971037358,29459.0,28760.236698596804,32980.0,32411.45590391824,29751.0,29049.63025412016,29628.0,29129.31750432697,28709.0,28235.614699826838,30378.0,30289.75022708468,8671.0,8762.276679953531,16844.0,16711.255910914668,25078.0,24939.837347197958,31842.0,31752.158649926,34666.0,34490.92465854887,32091.0,32035.41049162987,27929.0,27929.921491732523,22900.0,2019,0,24600.0
2019-07-01,100.5729,96.54404037673848,100.0143,100.3739,100.0303,100.6873,0.3,2.0,1.6719678648318284,232618.1464,232602.90359133104,349391.0,336488.5320724965,225571.0,223580.11556214423,3.9,4.113492463606961,100.2007,100.01933758246686,98.83688,100.02669313915705,97.47362,97.93078758252526,1853840.0,602710.0,2456545.0,2513828.126363296,127.6,128.166065421479,125.9,126.49338304313876,122.0,122.0032787044806,118.8,118.93010496266773,110.8,110.57342192919884,122.1,121.780846626727,121.8,122.61205681218964,121.3,121.31010924420912,124.6,125.38409116554112,121.2,120.88116293986675,291364.0,292556.12028749764,193480.0,194371.7641371218,232618.0,232616.39104890096,478505.0,479081.6011210745,129844.0,129535.55368054414,166118.0,165657.97078187176,322549.0,324725.0377489708,258177.0,258220.545830458,197675.0,198953.05200448763,164990.0,164585.5624402242,31016.0,30557.10224360549,29043.0,28378.86697188672,31791.0,31203.656076897125,40994.0,39844.188736264594,27833.0,27438.661751782493,29459.0,28825.324649622147,32980.0,32472.492090807595,29751.0,29100.259092999066,29628.0,29201.42456051525,28709.0,28294.850216759914,30378.0,30352.83532856781,8671.0,8814.794785261844,16844.0,16777.44975040529,25078.0,25004.62077028564,31842.0,31817.855848416177,34666.0,34568.318800307155,32091.0,32095.97973001467,27929.0,27979.66831953049,27800.0,2019,0,28000.0
2019-08-01,100.2885,96.4183122002928,102.0118,100.7677,99.5122,100.37,-0.9,1.7,1.6565759644141045,233366.1371,233235.0544701123,349391.0,335817.01461628475,225571.0,224243.09458033403,3.8,4.124442822453684,100.0114,99.9663700641684,98.48054,99.95605841701216,97.43406,97.8901275196487,1890020.0,642145.0,2532165.0,2522427.9113852507,127.3,128.38809150628202,127.1,126.93637226329722,122.4,122.34231641578695,117.4,119.01660756605034,112.2,110.82048832878088,123.3,122.2633777273051,121.9,122.81012703023563,121.4,121.66227234123488,126.2,125.80063796631651,121.6,121.30878692141724,290519.0,293063.39798963454,195345.0,195052.425091497,233366.0,233262.85986930397,472729.0,479430.97701840487,131440.0,129824.98098668922,167693.0,166314.43874492942,322720.0,325249.6574869311,258322.0,258968.6708108789,200304.0,199614.4240429616,165547.0,165168.07768006634,31016.0,30609.99977376779,29043.0,28435.470695184773,31791.0,31261.77391424577,40994.0,39911.08246729609,27833.0,27484.866114537657,29459.0,28890.142981268727,32980.0,32533.148719089804,29751.0,29150.834164082826,29628.0,29273.631929417927,28709.0,28354.112359895444,30378.0,30415.698503603573,8671.0,8867.671154873155,16844.0,16843.272697745164,25078.0,25068.941177870805,31842.0,31883.21787756178,34666.0,34644.77461031263,32091.0,32156.86680122452,27929.0,28029.872341763334,23390.0,2019,0,30300.0
2019-09-01,100.6168,96.29031733205863,104.6809,100.8503,101.3471,100.4343,0.6,1.7,1.6441361271245416,233536.15,233898.88980969304,349391.0,335120.82250983984,225571.0,224912.11041138144,3.8,4.136579964838525,99.96824,99.91248772345816,97.99738,99.89506655019642,97.41632,97.85718244115156,1890020.0,642145.0,2532165.0,2531330.9103265605,127.8,128.6270935261777,126.8,127.39591244381722,122.49,122.69887399300067,118.4,119.11793232930604,112.6,111.08655749753018,122.8,122.76588352765918,122.2,123.027155634637,121.6,122.03406305914318,126.3,126.23179728593745,121.5,121.75468056827928,291814.0,293609.425232287,194867.0,195758.4948801537,233536.0,233942.73911951037,477146.0,479840.1385007311,131917.0,130136.69225524612,167011.0,166998.11094059245,323762.0,325824.5194273632,258780.0,259758.6186618248,200466.0,200298.9513066816,165445.0,165775.5189590258,31016.0,30663.049178879995,29043.0,28490.891483793857,31791.0,31319.74572871988,40994.0,39976.42343615275,27833.0,27531.732574529015,29459.0,28954.77503684665,32980.0,32593.598498111147,29751.0,29201.57472756254,29628.0,29346.022348011466,28709.0,28413.52482792336,30378.0,30478.348073107973,8671.0,8920.570942325454,16844.0,16908.646854575025,25078.0,25132.810044294525,31842.0,31948.238554764717,34666.0,34720.2827831087,32091.0,32218.02427668748,27929.0,28080.580289411453,77960.0,2019,1,72900.0
2019-10-01,100.4694,96.1621211362141,106.1683,99.2287,102.6729,100.1312,0.5,1.5,1.6351591195359425,232919.4018,234596.82655989923,347126.0,334407.3158949173,225972.0,225588.47614083264,3.8,4.149744806685707,100.0678,99.85760297821348,98.13536,99.84468190979076,97.47449,97.83220557009552,1890020.0,642145.0,2532165.0,2540533.015305315,127.4,128.8848886439711,126.7,127.87357812679288,122.16,123.07426890367329,117.3,119.23453627877714,110.4,111.37273724545346,122.6,123.2896738991715,121.7,123.26467319476168,121.5,122.4270167626823,126.0,126.67904394958832,122.1,122.21992235853315,290903.0,294198.3482785155,194705.0,196492.3950423037,232919.0,234658.5410223625,472668.0,480310.9053176058,129316.0,130471.98485228833,166780.0,167710.7727213693,322285.0,326453.66415521,258647.0,260593.66456271347,199973.0,201008.96995915292,166226.0,166409.34844561407,31016.0,30716.50716416118,29043.0,28545.34141344138,31791.0,31377.751412119465,40994.0,40040.42627267478,27833.0,27579.467822947016,29459.0,29019.343663625656,32980.0,32654.04516855688,29751.0,29252.741721812385,29628.0,29418.703162166144,28709.0,28473.23596450861,30378.0,30540.789740045395,8671.0,8973.145643437636,16844.0,16973.49437304271,25078.0,25196.23947298276,31842.0,32012.90883507428,34666.0,34794.835487224205,32091.0,32279.40015374822,27929.0,28131.831888431505,41540.0,2019,0,46700.0
2019-11-01,100.3002,96.03608942712256,106.6219,100.6641,102.9914,99.7483,-0.9,1.5,1.630159587656726,232096.426,235331.2564802923,347126.0,333684.84589782107,225972.0,226273.5506104552,3.8,4.163754890310785,100.374,99.8016321179976,98.48288,99.80573708308792,97.65047,97.81541951409493,1890020.0,642145.0,2532165.0,2550030.1763625,126.6,129.16323658541685,126.8,128.37090247150974,121.73,123.4698041102179,116.4,119.36682658439426,110.5,111.68024048273122,122.1,123.83606108242375,121.7,123.52415283861396,120.5,122.84263867333244,126.1,127.14385751875317,121.1,122.70557308410864,288880.0,294834.1887090728,194873.0,197256.48520779205,232096.0,235412.74955493052,468757.0,480844.9101256304,129493.0,130832.27977637148,166081.0,168454.21033484204,322200.0,327140.9890248983,256540.0,261477.0157333332,200095.0,201746.82776448445,164876.0,167071.00535563717,31016.0,30770.65494530411,29043.0,28599.07090072392,31791.0,31436.0035822356,40994.0,40103.37627174152,27833.0,27628.29947233107,29459.0,29084.00672449792,32980.0,32714.71930454985,29751.0,29304.63423973931,29628.0,29491.80129953361,28709.0,28533.414632425305,30378.0,30603.022238764024,8671.0,9025.029422713153,16844.0,17037.73291593116,25078.0,25259.23776110837,31842.0,32077.21229586238,34666.0,34868.42112155024,32091.0,32340.93360862108,27929.0,28183.656338371176,29170.0,2019,0,34400.0
2019-12-01,100.8246,95.91488713573514,103.8003,101.2985,104.0834,100.1964,-0.4,1.4,1.6296427914453422,231792.2947,236104.45484260307,347126.0,332962.6468868064,225972.0,226968.719295618,3.9,4.178403470195516,100.7165,99.74450602938909,98.64191,99.77894595447027,97.94405,97.8070220394052,1890020.0,642145.0,2532165.0,2559817.762426927,127.3,129.46379395900263,126.6,128.88933713877228,121.57,123.88671908415157,118.9,119.51507607329089,110.4,112.01021256834642,121.4,124.40630942397692,121.3,123.80695903633752,120.4,123.2823696364098,125.0,127.62767039908618,121.7,123.21268520899396,290569.0,295520.7392610812,194489.0,198053.0008818081,231792.0,236207.72789282477,479153.0,481443.2548240925,129310.0,131218.91774932557,165148.0,169230.1453915981,321278.0,327890.1019002889,256349.0,262411.7442084333,198301.0,202514.8005444268,165654.0,167761.9161723702,31016.0,30825.79453611515,29043.0,28652.364921862118,31791.0,31494.74355467793,40994.0,40165.62494863005,27833.0,27678.472741621783,29459.0,29148.952614045644,32980.0,32775.87411596512,29751.0,29357.5859755196,29628.0,29565.458222268157,28709.0,28594.246066950014,30378.0,30665.032998768984,8671.0,9075.835462319108,16844.0,17101.271153358506,25078.0,25321.80499476973,31842.0,32141.120645831797,34666.0,34941.01913806906,32091.0,32402.55073417637,27929.0,28236.068753230324,15300.0,2019,0,17700.0
2020-01-01,100.8145,95.80147531179276,103.1733,100.9799,105.8234,99.9212,-0.1,1.8,1.6341049519999882,231939.909,236918.47227755675,337517.0,332250.8866436082,228206.0,227675.3467306753,4.0,4.193458540065383,100.8388,99.68619534673604,98.7107,99.764930543245,98.34612,97.8071994574544,1890020.0,642145.0,2532165.0,2569889.9017901598,126.6,129.78803937067553,127.0,129.4302246989356,121.65,124.32613247726148,118.2,119.67935154297656,108.7,112.36371690013728,121.0,125.00156271059448,121.5,124.11432958079556,121.0,123.74748781398932,126.7,128.13184250613605,120.8,123.74219969904648,288877.0,296261.3791863359,195100.0,198884.0120497351,231940.0,237045.6088818252,475948.0,482106.2018740762,127346.0,131633.1464874404,164563.0,170040.13469595174,321704.0,328704.2675210044,257494.0,263400.57917444827,201060.0,203315.0494104691,164553.0,168483.3549481607,31016.0,30882.244988251678,29043.0,28705.539281486283,31791.0,31554.237297585147,40994.0,40227.58566748746,27833.0,27730.24706507418,29459.0,29214.39576805071,32980.0,32837.781234948234,29751.0,29411.961620951774,29628.0,29639.824850767123,28709.0,28655.927696787632,31487.0,30726.79382302105,10358.0,9125.152359046026,17849.0,17164.00430176818,26021.0,25383.92867410956,32994.0,32204.58925949809,35846.0,35012.594931740605,33336.0,32464.1602667838,28848.0,28289.066562540876,32220.0,2020,0,33300.0
2020-02-01,100.444,95.69915595731854,99.7904,100.4879,107.535,99.2282,0.3,1.7,1.6440263430027886,230609.0017,237775.05996031297,337517.0,331560.7165161496,228206.0,228394.7282333637,4.0,4.2086687600715535,100.4857,99.62673820396796,98.11623,99.76423390788898,98.84647,97.81614759550118,1890020.0,642145.0,2532165.0,2580238.802413036,126.6,130.13730116291325,125.9,129.9947487406091,120.95,124.78900205806508,117.8,119.85967707734466,108.4,112.74170505562486,121.1,125.62275595755224,120.1,124.44732817047368,120.4,124.23907120358788,125.4,128.6575512783405,120.7,124.2949524725396,289018.0,297059.1438658502,193480.0,199751.34119689505,230609.0,237928.2187199415,474480.0,482833.8546911924,126993.0,132076.0811432732,164760.0,170885.45156989837,318182.0,329586.29145292455,256208.0,264445.8287939092,198974.0,204149.44284906285,164353.0,169236.44935228885,31016.0,30940.33856208382,29043.0,28758.93691166271,31791.0,31614.771352460164,40994.0,40289.72931850608,27833.0,27783.89260800289,29459.0,29280.572153363464,32980.0,32900.72646905337,29751.0,29468.1531882527,29628.0,29715.056448606894,28709.0,28718.664919666146,31487.0,30788.256581633832,10358.0,9172.54059611066,17849.0,17225.809711551276,26021.0,25445.579368368155,32994.0,32267.552739109786,35846.0,35083.094798973536,33336.0,32525.649307345448,28848.0,28342.62587161577,25850.0,2020,0,27900.0
